alpha_label,b,seed,path,tau,successes,evidence_at_stop,evidence_previous,threshold_at_stop,threshold_previous,p_hat,k_hat,lambda_hat,sigma_hat2,v_hat,target,center,lower_95,upper_95,covers_95,lower_50,upper_50,covers_50
1e-1024,2357.8471352259025,260604241,12,6684,3906,2368.9998717000599,2367.9276897757854,2368.3479038959986,2368.3477542961778,0.58438061041292644,0.35442846674148115,-2.4023788150807897,0.72446093751909513,16.271559762018065,2.6184282293850227,2.8347893721106794,2.6719704553075556,2.9976082889138032,0,2.7787578881711892,2.8908208560501696,0
1e-1024,2357.8471352259025,260604241,13,6388,3793,2368.8352060995212,2367.7470857122512,2368.3026154470649,2368.3024589157976,0.59376956793988733,0.37082579932678794,-2.4610597996242953,0.75215169799428894,14.750122109992287,2.6184282293850227,2.7092511234355205,2.5542310007772064,2.8642712460938347,1,2.655903467748006,2.7625987791230351,0
1e-1024,2357.8471352259025,260604241,14,6331,3771,2368.6605299222065,2367.5692636149806,2368.2936538274635,2368.2934958870064,0.59564049913125894,0.37413687094016845,-2.4727531195703678,0.7576639271471266,14.467219858461831,2.6184282293850227,2.6850765282514528,2.5315502192045858,2.8386028372983199,1,2.6322429442395259,2.7379101122633798,0
1e-1024,2357.8471352259025,260604241,15,5965,3629,2368.5474138489003,2367.4349818284645,2368.2341143715371,2368.2339467409947,0.60838222967309308,0.39707416828984082,-2.5523889354568312,0.79510841246310338,12.700225837905752,2.6184282293850227,2.5298501802274389,2.3860047762608927,2.6736955841939851,1,2.4803481223561978,2.57935223809868,0
1e-1024,2357.8471352259025,260604241,16,6269,3747,2368.4519231041577,2367.3572002143833,2368.2838140400895,2368.2836545377363,0.59770298293188706,0.37780378419271937,-2.4856436433242934,0.76373723711776109,14.162667358097989,2.6184282293850227,2.6587813545424668,2.5068795980469929,2.8106831110379407,1,2.6065068338874244,2.7110558751975091,1
1e-1024,2357.8471352259025,260604241,17,6016,3649,2368.6954420808352,2367.5860275176465,2368.2426264816827,2368.2424602720921,0.60654920212765961,0.39373262002673459,-2.540932513297872,0.78973459513132493,12.938292727823322,2.6184282293850227,2.5514800811816047,2.4062927391070374,2.696667423256172,1,2.5015162171208636,2.6014439452423459,0
1e-1024,2357.8471352259025,260604241,18,6347,3777,2368.3894512233119,2367.2991191378405,2368.2961774881087,2368.2960199457689,0.59508429179139755,0.37315100854314037,-2.4692768236962341,0.75602547805143216,14.550655958135213,2.6184282293850227,2.6918623795311909,2.5378939945182299,2.8458307645441518,1,2.6388766622605457,2.7448480968018361,0
1e-1024,2357.8471352259025,260604241,19,6248,3739,2368.6370809972623,2367.5411400090102,2368.2804591363915,2368.2802990979822,0.59843149807938545,0.37910324599828144,-2.4901968629961586,0.76588154608541426,14.056885143885696,2.6184282293850227,2.6498749247378104,2.4985415153123229,2.8012083341632978,1,2.5977959914896203,2.7019538579860005,1
1e-1024,2357.8471352259025,260604241,20,6300,3759,2368.542306911841,2367.4493193248386,2368.2887460364045,2368.288587318842,0.59666666666666668,0.37595909633521285,-2.4791666666666661,0.7606861013679419,14.314747442912697,2.6184282293850227,2.6719289413969598,2.5192137947976425,2.8246440879962771,1,2.6193745057576212,2.7244833770362984,0
1e-1024,2357.8471352259025,260604241,21,6131,3694,2369.1547596803143,2368.0520235645276,2368.261558646454,2368.2613955542251,0.60251182515087265,0.38642224101782974,-2.5156989071929536,0.77788130625635843,13.481151532507388,2.6184282293850227,2.6002533872547238,2.4520514899738357,2.7484552845356118,1,2.5492521130149681,2.6512546614944794,1
1e-1024,2357.8471352259025,260604241,22,6039,3658,2368.7539794449435,2367.6459173173034,2368.2464416973912,2368.2462761207703,0.6057294254015565,0.3922427520193647,-2.5358089087597278,0.78732964681014472,13.046434046823673,2.6184282293850227,2.5612347423962287,2.4154419077829905,2.7070275770094669,1,2.5110625079193087,2.6114069768731487,0
1e-1024,2357.8471352259025,260604241,23,6323,3768,2368.7991300979588,2367.7073952354617,2368.2923896047919,2368.2922314645211,0.59591965839000471,0.37463215721935139,-2.4744978649375291,0.7584861680105992,14.425554172716934,2.6184282293850227,2.6816836026115838,2.5283785313472413,2.8349886738759262,1,2.6289261539867588,2.7344410512364088,0
1e-1024,2357.8471352259025,260604241,24,6295,3757,2368.4110887102106,2367.3178393630742,2368.2879521965597,2368.2877933529408,0.59682287529785549,0.37623686873871498,-2.4801429706115963,0.7611460741669891,14.291702190041761,2.6184282293850227,2.6698083628720415,2.5172161935301438,2.8224005322139392,1,2.6172962478571078,2.7223204778869752,1
1e-1024,2357.8471352259025,260604241,25,6216,3727,2369.2869328479355,2368.1890716543335,2368.2753251607319,2368.2751642985099,0.59958172458172454,0.38115941648132812,-2.497385778635778,0.76926605433209971,13.89173878349577,2.6184282293850227,2.6363032221783338,2.485861404331692,2.7867450400249756,1,2.5845311156810618,2.6880753286756058,1
1e-1024,2357.8471352259025,260604241,26,6073,3671,2368.3203048743276,2367.2143094531812,2368.252055052068,2368.25189040236,0.60447884077062408,0.38997535071205786,-2.5279927548163998,0.78365900840609459,13.213432739976508,2.6184282293850227,2.5756546763656725,2.4289317104091683,2.7223776423221766,1,2.5251623523042919,2.6261470004270531,1
1e-1024,2357.8471352259025,260604241,27,6833,3962,2368.4353362756792,2367.3709662624051,2368.3699478391377,2368.3698015012433,0.5798331625932972,0.34661720126967355,-2.373957266208107,0.71104200555865693,17.074379269979747,2.6184282293850227,2.8979826121532422,2.7311954073414499,3.0647698169650344,0,2.8405855063917258,2.9553797179147585,0
1e-1024,2357.8471352259025,260604241,28,6160,3705,2368.7096068865317,2367.6086162845804,2368.2662767874772,2368.2661144629901,0.60146103896103897,0.38453078033872268,-2.509131493506493,0.77479285684041543,13.626749748071944,2.6184282293850227,2.6125527426992496,2.4635526946404407,2.7615527907580586,1,2.5612767978415309,2.6638286875569683,1
1e-1024,2357.8471352259025,260604241,29,6352,3779,2368.52773498645,2367.4376609759029,2368.296964827729,2368.2968074093897,0.59493073047858946,0.37287905147771566,-2.4683170654911835,0.75557308199206952,14.573790488104963,2.6184282293850227,2.6939829580561092,2.5398922221496694,2.8480736939625491,1,2.6409551357140293,2.7470107803981891,0
1e-1024,2357.8471352259025,260604241,30,6220,3728,2368.3091963006132,2367.2117101401104,2368.2759683509776,2368.2758075921956,0.59935691318327977,0.38075710551456804,-2.495980707395498,0.76860465931791788,13.923838033334592,2.6184282293850227,2.6379996849982681,2.487384156603508,2.7886152133930282,1,2.5861677988391598,2.6898315711573764,1
1e-1024,2357.8471352259025,260604241,31,6521,3844,2369.0098385743959,2367.9289683141105,2368.3232187628118,2368.3230654238555,0.58948014108265601,0.363289348040852,-2.4342508817665993,0.73950549354651074,15.423516844355893,2.6184282293850227,2.7656585121983452,2.6071392747884565,2.924177749608234,1,2.7111066930398109,2.8202103313568796,0
1e-1024,2357.8471352259025,260604241,32,6669,3900,2368.4623986467577,2367.3895073434187,2368.345657545372,2368.345507609095,0.58479532163742687,0.35514505902635446,-2.4049707602339172,0.72568464456579207,16.200581482496787,2.6184282293850227,2.8284276365359244,2.665964224586288,2.9908910484855609,0,2.7725184938137799,2.884336779258069,0
1e-1024,2357.8471352259025,260604241,33,6039,3658,2368.7539794449435,2367.6459173173034,2368.2464416973912,2368.2462761207703,0.6057294254015565,0.3922427520193647,-2.5358089087597278,0.78732964681014472,13.046434046823673,2.6184282293850227,2.5612347423962287,2.4154419077829905,2.7070275770094669,1,2.5110625079193087,2.6114069768731487,0
1e-1024,2357.8471352259025,260604241,34,6260,3744,2369.2940004314091,2368.1986418279143,2368.2823776022078,2368.2822178705565,0.5980830670926518,0.37848146971747748,-2.4880191693290734,0.76485603871238084,14.107362804576329,2.6184282293850227,2.6549643131976142,2.5033594314327834,2.8065691949624449,1,2.6027919571560494,2.7071366692391789,1
1e-1024,2357.8471352259025,260604241,35,6060,3666,2368.4281375850815,2367.3213622113603,2368.2499124884139,2368.2497474855259,0.60495049504950493,0.39082972567410584,-2.5309405940594054,0.78504363435250057,13.15015987821347,2.6184282293850227,2.5701411722008851,2.423769921142465,2.7165124232593052,1,2.5197698851052959,2.6205124592964744,1
1e-1024,2357.8471352259025,260604241,36,6209,3724,2368.7620769149135,2367.6638942391105,2368.27419858139,2368.2740375378276,0.5997745208568207,0.3815046024987781,-2.4985907553551288,0.76983321871885591,13.864279407683538,2.6184282293850227,2.6333344122434483,2.4830413548192065,2.7836274696676901,1,2.5816134992277577,2.6850553252591389,1
1e-1024,2357.8471352259025,260604241,37,6111,3686,2368.7314042472403,2367.6275687380071,2368.2582917373088,2368.2581281113576,0.60317460317460314,0.38761764101574869,-2.5198412698412689,0.77982863564569382,13.39024662739609,2.6184282293850227,2.591771073155051,2.4440696920037936,2.7394724543063083,1,2.5409420434064729,2.642600102903629,1
1e-1024,2357.8471352259025,260604241,38,6300,3759,2368.542306911841,2367.4493193248386,2368.2887460364045,2368.288587318842,0.59666666666666668,0.37595909633521285,-2.4791666666666661,0.7606861013679419,14.314747442912697,2.6184282293850227,2.6719289413969598,2.5192137947976425,2.8246440879962771,1,2.6193745057576212,2.7244833770362984,0
1e-1024,2357.8471352259025,260604241,39,6354,3780,2368.9373207305393,2367.8472969364029,2368.297279590086,2368.2971222212918,0.59490084985835689,0.37282614427613148,-2.46813031161473,0.75548505072855932,14.57829709858961,2.6184282293850227,2.6948311894660764,2.540716630888006,2.8489457480441467,1,2.6417951689387422,2.7478672099934105,0
1e-1024,2357.8471352259025,260604241,40,6295,3757,2368.4110887102106,2367.3178393630742,2368.2879521965597,2368.2877933529408,0.59682287529785549,0.37623686873871498,-2.4801429706115963,0.7611460741669891,14.291702190041761,2.6184282293850227,2.6698083628720415,2.5172161935301438,2.8224005322139392,1,2.6172962478571078,2.7223204778869752,1
1e-1024,2357.8471352259025,260604241,41,6269,3747,2368.4519231041577,2367.3572002143833,2368.2838140400895,2368.2836545377363,0.59770298293188706,0.37780378419271937,-2.4856436433242934,0.76373723711776109,14.162667358097989,2.6184282293850227,2.6587813545424668,2.5068795980469929,2.8106831110379407,1,2.6065068338874244,2.7110558751975091,1
1e-1024,2357.8471352259025,260604241,42,6294,3757,2369.0964420561713,2368.003033827561,2368.2877933529408,2368.287634484087,0.59691769939625039,0.37640553575725633,-2.4807356212265645,0.76142528330451853,14.277734038601587,2.6184282293850227,2.6693842471670579,2.516866664867015,2.8219018294671008,1,2.6168978000703236,2.7218706942637922,1
1e-1024,2357.8471352259025,260604241,43,6111,3686,2368.7314042472403,2367.6275687380071,2368.2582917373088,2368.2581281113576,0.60317460317460314,0.38761764101574869,-2.5198412698412689,0.77982863564569382,13.39024662739609,2.6184282293850227,2.591771073155051,2.4440696920037936,2.7394724543063083,1,2.5409420434064729,2.642600102903629,1
1e-1024,2357.8471352259025,260604241,44,6251,3740,2368.3548190225333,2367.2590906599107,2368.2809390980037,2368.2807791363944,0.59830427131658936,0.3788761508594678,-2.4894016957286831,0.76550710394689148,14.075292204279704,2.6184282293850227,2.6511472718527611,2.4997148116112684,2.8025797320942538,1,2.5990342518761049,2.7032602918294173,1
1e-1024,2357.8471352259025,260604241,45,6062,3667,2368.829381410952,2367.7226632661368,2368.2502424125341,2368.2500774640803,0.60491586935004948,0.3907669715293553,-2.5307241834378087,0.78494199478226068,13.154792965640064,2.6184282293850227,2.5709894036108523,2.4245923699350391,2.7173864372866654,1,2.5206092438465295,2.621369563375175,1
1e-1024,2357.8471352259025,260604241,46,6235,3734,2368.6735548446795,2367.5768691861235,2368.2783766366401,2368.2782162645767,0.59887730553327989,0.37989952764148832,-2.492983159582999,0.76719348012902966,13.992607196892433,2.6184282293850227,2.644361420573023,2.493374408887628,2.7953484322584181,1,2.5924016944771204,2.6963211466689256,1
1e-1024,2357.8471352259025,260604241,47,6154,3703,2369.2956212673644,2368.1941961153398,2368.265302445081,2368.2651399623446,0.60172245693857651,0.38500091343311088,-2.5107653558661025,0.77556133426641427,13.590357132741824,2.6184282293850227,2.6100080484693478,2.4612070987579209,2.7588089981807746,1,2.5588006200719566,2.6612154768667389,1
1e-1024,2357.8471352259025,260604241,48,6268,3747,2369.1394626873757,2368.044580257078,2368.2836545377363,2368.2834950099382,0.59779834077855776,0.37797374963104274,-2.4862396298659855,0.76401794170539938,14.148768484438341,2.6184282293850227,2.6583572388374832,2.5065300368559256,2.8101844408190408,1,2.6061083749066785,2.710606102768288,1
1e-1024,2357.8471352259025,260604241,49,6181,3713,2368.4667128692008,2367.3669686289163,2368.2696795291545,2368.2695177561218,0.60071185892250445,0.38318503686607358,-2.5044491182656521,0.77259009240830756,13.7316747799319,2.6184282293850227,2.621459172503906,2.4718865794315854,2.7710317655762267,1,2.5699861955852996,2.6729321494225124,1
1e-1024,2357.8471352259025,260604241,50,6367,3785,2368.9463035835815,2367.8570017632937,2368.2993231339865,2368.2991660864795,0.59447149363907648,0.37206632693318387,-2.4654468352442276,0.75422005073134002,14.643233009029029,2.6184282293850227,2.7003446936308637,2.5458872812300335,2.8548021060316939,1,2.6471906855327929,2.7534987017289345,0
1e-1024,2357.8471352259025,260604241,51,6108,3685,2369.0299697340984,2367.9259145165411,2368.2578007791121,2368.2576370728011,0.60330713817943682,0.38785690401671552,-2.5206696136214797,0.78021797451963448,13.37215407319456,2.6184282293850227,2.5904987260401002,2.4428971637574897,2.7381002883227108,1,2.5397040473328216,2.6412934047473788,1
1e-1024,2357.8471352259025,260604241,52,6054,3664,2369.0377995534832,2367.9305792855639,2368.2489220624498,2368.2487568960441,0.60521968946151306,0.39131777329922091,-2.5326230591344561,0.78583376529326054,13.114204889711127,2.6184282293850227,2.5675964779709832,2.4214254670228392,2.7137674889191272,1,2.5172941002548646,2.6178988556871019,0
1e-1024,2357.8471352259025,260604241,53,6315,3765,2368.9397817707177,2367.847577385975,2368.291123781838,2368.290965441247,0.59619952494061756,0.37512902324160219,-2.4762470308788593,0.75931042784695224,14.38392352829473,2.6184282293850227,2.6782906769717143,2.5252069767574015,2.8313743771860271,1,2.6256094095958376,2.7309719443475911,0
1e-1024,2357.8471352259025,260604241,54,6240,3736,2368.7963302822259,2367.6999107442393,2368.2791781113965,2368.279017867826,0.5987179487179487,0.37961479651958752,-2.4919871794871788,0.76672454328171336,14.015544343856334,2.6184282293850227,2.6464819990979409,2.4953712866205047,2.7975927115753771,1,2.5944797033849532,2.6984842948109287,1
1e-1024,2357.8471352259025,260604241,55,6091,3678,2368.3193376561553,2367.2143967523421,2368.2550141204774,2368.254849957299,0.60384173370546712,0.38882274464885164,-2.5240108356591691,0.78178818873475486,13.299463445441118,2.6184282293850227,2.5832887590553781,2.4360889222874968,2.7304885958232594,1,2.5326323276547922,2.6339451904559641,1
1e-1024,2357.8471352259025,260604241,56,6357,3781,2368.6666393252585,2367.5768230500985,2368.2977515479333,2368.297594253399,0.59477741072833101,0.37260761984037416,-2.4673588170520682,0.75512137966799275,14.596931520792777,2.6184282293850227,2.6961035365810275,2.5418905125031146,2.8503165606589405,1,2.6430336307522717,2.7491734424097833,0
1e-1024,2357.8471352259025,260604241,57,6467,3823,2368.3651286454556,2367.2814210799293,2368.3149046271596,2368.314750007909,0.59115509509819086,0.36622315272080652,-2.4447193443636923,0.74444484672396694,15.156367836746515,2.6184282293850227,2.7427562641292282,2.5856158704771199,2.8998966577813365,1,2.6886789516397354,2.7968335766187211,0
1e-1024,2357.8471352259025,260604241,58,6471,3825,2369.1901415389857,2368.1065292739049,2368.3155228652008,2368.3153683415198,0.59109874826147424,0.36612426851166524,-2.4443671766342137,0.7442787055279747,15.165266360940873,2.6184282293850227,2.744452726949163,2.5872662103595885,2.9016392435387375,1,2.6903595420003721,2.7985459118979539,0
1e-1024,2357.8471352259025,260604241,59,6070,3670,2368.6232984371486,2367.5170813430318,2368.2515610215928,2368.2513962905159,0.60461285008237231,0.39021800633231446,-2.5288303130148262,0.7840524477801788,13.195419385641213,2.6184282293850227,2.5743823292507217,2.4277594082335874,2.7210052502678561,1,2.523924434029206,2.6248402244722375,1
1e-1024,2357.8471352259025,260604241,60,6471,3825,2369.1901415389857,2368.1065292739049,2368.3155228652008,2368.3153683415198,0.59109874826147424,0.36612426851166524,-2.4443671766342137,0.7442787055279747,15.165266360940873,2.6184282293850227,2.744452726949163,2.5872662103595885,2.9016392435387375,1,2.6903595420003721,2.7985459118979539,0
1e-1024,2357.8471352259025,260604241,61,6321,3767,2368.3903517014719,2367.2985659216006,2368.2920732992379,2368.291915108935,0.59595000791014086,0.37468602305038318,-2.47468754943838,0.75857555621413353,14.421032832276035,2.6184282293850227,2.6808353712016162,2.5275543267001641,2.8341164157030683,1,2.6280861909967359,2.7335845514064965,0
1e-1024,2357.8471352259025,260604241,62,6127,3692,2368.3481302090208,2367.245283043424,2368.2609061178828,2368.260742919188,0.60257874979598502,0.38654286440493241,-2.5161171862249057,0.77807796455007616,13.471939826398774,2.6184282293850227,2.5985569244347895,2.4504056691783891,2.7467081796911899,1,2.5475730778246821,2.6495407710448968,1
1e-1024,2357.8471352259025,260604241,63,6001,3643,2368.4288843879367,2367.3186190174879,2368.2401304324626,2368.2399638074521,0.60706548908515245,0.39467236866987782,-2.5441593067822024,0.79124869636993234,12.870719959072996,2.6184282293850227,2.5451183456068502,2.400310634525634,2.6899260566880665,1,2.4952851253823694,2.5949515658313311,0
1e-1024,2357.8471352259025,260604241,64,6639,3889,2369.1342563521916,2368.0596809967687,2368.341149648933,2368.3409990351815,0.58578099111311943,0.35685107039496788,-2.411131194456996,0.72859298879663648,16.033339045554079,2.6184282293850227,2.815704165386415,2.6540815030063691,2.9773268277664608,0,2.7600843529640327,2.8713239778087973,0
1e-1024,2357.8471352259025,260604241,65,6297,3758,2368.8191683487707,2367.725970519055,2368.2882698081235,2368.288111014951,0.59679212323328568,0.37618217696502632,-2.4799507702080348,0.76105552315261882,14.296235575970432,2.6184282293850227,2.6706565942820086,2.5180402254313465,2.8232729631326707,1,2.6181361513994457,2.7231770371645716,1
1e-1024,2357.8471352259025,260604241,66,6070,3670,2368.6232984371486,2367.5170813430318,2368.2515610215928,2368.2513962905159,0.60461285008237231,0.39021800633231446,-2.5288303130148262,0.7840524477801788,13.195419385641213,2.6184282293850227,2.5743823292507217,2.4277594082335874,2.7210052502678561,1,2.523924434029206,2.6248402244722375,1
1e-1024,2357.8471352259025,260604241,67,5858,3587,2368.4454995286869,2367.3266077130925,2368.2160166260073,2368.2158459338502,0.61232502560600888,0.40430957656686362,-2.5770314100375549,0.80664857390954103,12.205126515994113,2.6184282293850227,2.4844697997941889,2.3434560663074047,2.6254835332809732,1,2.4359422152957229,2.532997384292655,0
1e-1024,2357.8471352259025,260604241,68,5853,3585,2368.3813467157033,2367.2621587313679,2368.2151628737142,2368.2149920357538,0.61250640697078418,0.40464400251421551,-2.5781650435674006,0.80717879352963617,12.182892721774804,2.6184282293850227,2.4823492212692706,2.3414639870443565,2.6232344554941847,1,2.4338658577032923,2.5308325848352489,0
1e-1024,2357.8471352259025,260604241,69,6451,3817,2368.579157168338,2367.4945431326901,2368.3124278457076,2368.3122728429948,0.59169121066501318,0.36716465000284265,-2.448070066656332,0.74602552154640378,15.072007472199784,2.6184282293850227,2.7359704128494902,2.5792679512555834,2.8926728744433969,1,2.6820438075601647,2.7898970181388156,0
1e-1024,2357.8471352259025,260604241,70,6312,3764,2369.2151100742681,2368.1226961544476,2368.2906486848301,2368.2904902689884,0.59632446134347272,0.37535093632355321,-2.4770278833967039,0.75967836800618938,14.365384320543525,2.6184282293850227,2.6770183298567636,2.5240333150110583,2.8300033447024688,1,2.6243710234465705,2.7296656362669567,0
1e-1024,2357.8471352259025,260604241,71,6330,3771,2369.3429536712747,2368.2515293861657,2368.2934958870064,2368.2933379216006,0.59573459715639809,0.37430378415028037,-2.4733412322274875,0.75794109229140239,14.453159649718755,2.6184282293850227,2.6846524125464692,2.5312007251857187,2.8381040999072198,1,2.6318445083750013,2.7374603167179372,0
1e-1024,2357.8471352259025,260604241,72,6492,3833,2369.140877528192,2368.0584159146601,2368.3187623589711,2368.318608335097,0.59041897720271108,0.36493235944673319,-2.4401186075169439,0.74227424044650925,15.273102422206755,2.6184282293850227,2.7533591567538194,2.5956147749504619,2.9111035385571769,1,2.6990739915586284,2.8076443219490104,0
1e-1024,2357.8471352259025,260604241,73,6354,3780,2368.9373207305393,2367.8472969364029,2368.297279590086,2368.2971222212918,0.59490084985835689,0.37282614427613148,-2.46813031161473,0.75548505072855932,14.57829709858961,2.6184282293850227,2.6948311894660764,2.540716630888006,2.8489457480441467,1,2.6417951689387422,2.7478672099934105,0
1e-1024,2357.8471352259025,260604241,74,6214,3726,2368.881133260556,2367.7832186232968,2368.2750034104074,2368.2748424964157,0.59961377534599292,0.38121679003227488,-2.4975860959124554,0.76936034336707759,13.887169504466501,2.6184282293850227,2.6354549907683662,2.4850379166629257,2.7858720648738067,1,2.5836913994274711,2.6872185821092613,1
1e-1024,2357.8471352259025,260604241,75,6522,3844,2368.3427612333903,2367.2620443238175,2368.3233720782587,2368.3232187628118,0.5893897577430236,0.36313136480119446,-2.4336859858938968,0.73923892069501873,15.438088937342286,2.6184282293850227,2.7660826279033288,2.6074885239199332,2.9246767318867244,1,2.7115050446303206,2.820660211176337,0
1e-1024,2357.8471352259025,260604241,76,6065,3668,2368.5253564136483,2367.4188603709117,2368.250737094711,2368.2505722278406,0.60478153338829344,0.3905235542314342,-2.5298845836768336,0.78454765207963728,13.172785719653039,2.6184282293850227,2.5722617507258034,2.425764632399078,2.7187588690525288,1,2.5218471484555343,2.6226763529960726,1
1e-1024,2357.8471352259025,260604241,77,6158,3704,2368.3053829059681,2367.2043375280132,2368.2659521121495,2368.2657897349468,0.60149399155569994,0.38459002645436313,-2.5093374472231242,0.77488973035203279,13.622156099084734,2.6184282293850227,2.611704511289282,2.462729579697184,2.7606794428813801,1,2.5604372098553667,2.6629718127231974,1
1e-1024,2357.8471352259025,260604241,78,6070,3670,2368.6232984371486,2367.5170813430318,2368.2515610215928,2368.2513962905159,0.60461285008237231,0.39021800633231446,-2.5288303130148262,0.7840524477801788,13.195419385641213,2.6184282293850227,2.5743823292507217,2.4277594082335874,2.7210052502678561,1,2.523924434029206,2.6248402244722375,1
1e-1024,2357.8471352259025,260604241,79,6217,3727,2368.5949512332941,2367.4972509148533,2368.275485997081,2368.2753251607319,0.5994852822904938,0.38098680251460415,-2.4967830143155858,0.76898232760722984,13.905498532979502,2.6184282293850227,2.6367273378833174,2.4862110322631152,2.7872436435035195,1,2.584929597629416,2.6885250781372187,1
1e-1024,2357.8471352259025,260604241,80,6451,3817,2368.579157168338,2367.4945431326901,2368.3124278457076,2368.3122728429948,0.59169121066501318,0.36716465000284265,-2.448070066656332,0.74602552154640378,15.072007472199784,2.6184282293850227,2.7359704128494902,2.5792679512555834,2.8926728744433969,1,2.6820438075601647,2.7898970181388156,0
1e-1024,2357.8471352259025,260604241,81,6149,3701,2369.1853964407355,2368.0836987342163,2368.2644897672631,2368.2643271524162,0.60188648560741587,0.38529604755907226,-2.5117905350463485,0.77604348003893309,13.567580050154406,2.6184282293850227,2.6078874699444294,2.4592112657695986,2.7565636741192603,1,2.5567229706959824,2.6590519691928765,1
1e-1024,2357.8471352259025,260604241,82,6098,3681,2368.8236461359393,2367.7190384640521,2368.2561625087587,2368.2559985340108,0.60364053788127259,0.38845910891045249,-2.5227533617579532,0.78119727984232634,13.326766657511678,2.6184282293850227,2.5862575689902636,2.4389067123045813,2.7336084256759459,1,2.5355491665394769,2.6369659714410503,1
