alpha_label,b,seed,path,tau,successes,evidence_at_stop,evidence_previous,threshold_at_stop,threshold_previous,p_hat,k_hat,lambda_hat,sigma_hat2,v_hat,target,center,lower_95,upper_95,covers_95,lower_50,upper_50,covers_50
1e-64,147.36544595161894,260604241,12,443,258,155.49453082039895,154.42651406791163,155.15441769461111,155.15216290222401,0.58239277652370203,0.35100345557652135,-2.3899548532731369,0.71859510677490746,16.616902797825396,2.6184282293850227,3.0061321169240709,2.3479814898939098,3.664282743954232,1,2.7796402754828407,3.2326239583653011,0
1e-64,147.36544595161894,260604241,13,368,229,155.61792985300457,154.48367953840133,154.9693897762194,154.9666760703478,0.62228260869565222,0.42287480938316457,-2.6392663043478257,0.83565547969849718,11.050751685376744,2.6184282293850227,2.4971932709436979,1.9604752594872634,3.0339112824001324,1,2.312490490520954,2.6818960513664418,1
1e-64,147.36544595161894,260604241,14,316,208,155.92614294205313,154.73573292106613,154.81749490605617,154.81433534576578,0.65822784810126578,0.49343716120902886,-2.8639240506329107,0.93777208136524659,7.8055181621921417,2.6184282293850227,2.1443290043973056,1.6932515415880416,2.5954064672065695,0,1.989098026884879,2.2995599819097321,0
1e-64,147.36544595161894,260604241,15,380,234,156.0740617308094,154.95029681300579,155.00139250730558,154.99876438489932,0.61578947368421055,0.4107212150810774,-2.5986842105263155,0.81676492411325774,11.788421892480558,2.6184282293850227,2.5786234863005575,2.0242810900374568,3.1329658825636582,1,2.3878555602938256,2.7693914123072894,1
1e-64,147.36544595161894,260604241,16,360,226,155.98819579311345,154.84515239590121,154.94747109051175,154.94469716362903,0.62777777777777777,0.43330054386975958,-2.6736111111111103,0.85156017546685303,10.467612576861519,2.6184282293850227,2.4429064607057911,1.9205414491394741,2.9652714722721081,1,2.2631430319174708,2.6226698894941114,1
1e-64,147.36544595161894,260604241,17,391,238,155.4799528629656,154.36777576178463,155.02985497196934,155.02730069216426,0.60869565217391308,0.39764693826845421,-2.5543478260869561,0.79602673267633683,12.660029686011086,2.6184282293850227,2.653267850377679,2.0787974961001927,3.2277382046551653,1,2.4555732147578286,2.8509624859975293,1
1e-64,147.36544595161894,260604241,18,438,256,155.31099201217719,154.23940881648426,155.14309254525406,155.14081204255532,0.58447488584474883,0.35459130596387489,-2.4029680365296797,0.72473912240318583,16.255392347228973,2.6184282293850227,2.9722028605253796,2.3212508273350929,3.6231548937156663,1,2.7481882981561725,3.1962174228945868,0
1e-64,147.36544595161894,260604241,19,414,247,155.61151009772414,154.51936814831456,155.08687165240957,155.0844591060042,0.59661835748792269,0.3758732127964351,-2.4788647342995165,0.76054384559560972,14.321883211913196,2.6184282293850227,2.80934242981166,2.1983296082120765,3.4203552514112436,1,2.5990722979836924,3.0196125616396277,1
1e-64,147.36544595161894,260604241,20,474,270,156.12765801562094,155.08180401330233,155.22190793621351,155.21980045387397,0.569620253164557,0.32938324475869396,-2.3101265822784809,0.68092313276201555,19.054325423577136,2.6184282293850227,3.2164935065959583,2.5117240914522778,3.9212629217396389,1,2.9739585669155986,3.4590284462763181,0
1e-64,147.36544595161894,260604241,21,404,243,155.36794728102134,154.26768459854347,155.06248019928543,155.06000801014002,0.60148514851485146,0.38457412693322113,-2.5092821782178212,0.77486373384605312,13.623388657434191,2.6184282293850227,2.7414839170142771,2.1455572321906926,3.3374106018378615,1,2.5364054339644144,2.9465624000641397,1
1e-64,147.36544595161894,260604241,22,404,243,155.36794728102134,154.26768459854347,155.06248019928543,155.06000801014002,0.60148514851485146,0.38457412693322113,-2.5092821782178212,0.77486373384605312,13.623388657434191,2.6184282293850227,2.7414839170142771,2.1455572321906926,3.3374106018378615,1,2.5364054339644144,2.9465624000641397,1
1e-64,147.36544595161894,260604241,23,406,244,155.77237642770649,154.67294289563949,155.06740631762148,155.06494629178061,0.60098522167487689,0.38367580400912932,-2.50615763546798,0.77339391689745396,13.693280867324845,2.6184282293850227,2.7550556195737537,2.1576022459648936,3.3525089931826138,1,2.5494517513915467,2.9606594877559607,1
1e-64,147.36544595161894,260604241,24,464,266,155.67336584815172,154.62111987719058,155.20063053776624,155.19847768440513,0.57327586206896552,0.335502943638258,-2.3329741379310338,0.69169847785144523,18.315881082099864,2.6184282293850227,3.1486349937985754,2.4576570779080744,3.8396129096890763,1,2.9108461744344467,3.386423813162704,0
1e-64,147.36544595161894,260604241,25,378,233,155.68319492529312,154.55843783493887,154.99612933726132,154.99348732779848,0.6164021164021164,0.41186030403516699,-2.602513227513227,0.81855133987779305,11.716451968156107,2.6184282293850227,2.5650517837410809,2.0124041461091808,3.117699421372981,1,2.3748670813725474,2.7552364861096144,1
1e-64,147.36544595161894,260604241,26,333,215,155.87660279931643,154.70549553732468,154.86973412515559,154.86673562215933,0.64564564564564564,0.46809790630425357,-2.7852852852852847,0.90260730320657212,8.8001230997555773,2.6184282293850227,2.2596884761528568,1.7807335622511307,2.738643390054583,1,2.0948639269361671,2.4245130253695466,0
1e-64,147.36544595161894,260604241,27,516,285,155.40278191591437,154.38774841135964,155.30663600668731,155.30469989766044,0.55232558139534882,0.30116818200758599,-2.2020348837209296,0.63011857691621187,23.067207453680478,2.6184282293850227,3.5014992603449677,2.7260600269173461,4.2769384937725894,0,3.2346444512911288,3.7683540693988067,0
1e-64,147.36544595161894,260604241,28,370,230,156.00288517531001,154.8696954596673,154.97479519478631,154.97209613781715,0.6216216216216216,0.42162941939272974,-2.6351351351351346,0.8337370182034094,11.123369542058905,2.6184282293850227,2.5107649735031745,1.9722863808392648,3.0492435661670845,1,2.3254563176724146,2.6960736293339345,1
1e-64,147.36544595161894,260604241,29,403,243,156.06668763641227,154.9639435618098,155.06000801014002,155.05752969412558,0.60297766749379655,0.3872622521995342,-2.518610421836228,0.77925007014209879,13.417183192288576,2.6184282293850227,2.7346980657345386,2.143298591057988,3.3260975404110891,1,2.5311775484765193,2.9382185829925578,1
1e-64,147.36544595161894,260604241,30,406,244,155.77237642770649,154.67294289563949,155.06740631762148,155.06494629178061,0.60098522167487689,0.38367580400912932,-2.50615763546798,0.77339391689745396,13.693280867324845,2.6184282293850227,2.7550556195737537,2.1576022459648936,3.3525089931826138,1,2.5494517513915467,2.9606594877559607,1
1e-64,147.36544595161894,260604241,31,425,251,155.22230694216029,154.14032254773713,155.11303247844825,155.11068230110331,0.59058823529411764,0.3652289575109654,-2.4411764705882346,0.74277335964744173,15.246168242574205,2.6184282293850227,2.8839867938887815,2.2535658779267358,3.5144077098508273,1,2.6670376818236381,3.100935905953925,0
1e-64,147.36544595161894,260604241,32,425,251,155.22230694216029,154.14032254773713,155.11303247844825,155.11068230110331,0.59058823529411764,0.3652289575109654,-2.4411764705882346,0.74277335964744173,15.246168242574205,2.6184282293850227,2.8839867938887815,2.2535658779267358,3.5144077098508273,1,2.6670376818236381,3.100935905953925,0
1e-64,147.36544595161894,260604241,33,407,244,155.07861272604399,153.98164225065463,155.06986030658305,155.06740631762148,0.59950859950859947,0.3810285324964226,-2.496928746928746,0.76905092618259108,13.902170331255634,2.6184282293850227,2.7618414708534917,2.1598483031221098,3.3638346385848736,1,2.5546753063088037,2.9690076353981798,1
1e-64,147.36544595161894,260604241,34,424,251,155.89389895016078,154.80955606298514,155.11068230110331,155.10832658741083,0.59198113207547165,0.3676742899767943,-2.4498820754716975,0.7468802542478481,15.026616079894154,2.6184282293850227,2.877200942609043,2.2513356693302438,3.5030662158878423,1,2.6618195809309695,3.0925823042871166,0
1e-64,147.36544595161894,260604241,35,404,243,155.36794728102134,154.26768459854347,155.06248019928543,155.06000801014002,0.60148514851485146,0.38457412693322113,-2.5092821782178212,0.77486373384605312,13.623388657434191,2.6184282293850227,2.7414839170142771,2.1455572321906926,3.3374106018378615,1,2.5364054339644144,2.9465624000641397,1
1e-64,147.36544595161894,260604241,36,394,239,155.16633529618082,154.05760960469291,155.03747889708001,155.03494404147682,0.60659898477157359,0.39382318603091582,-2.5412436548223343,0.78988060878967703,12.931759176943444,2.6184282293850227,2.6736254042168937,2.0930226872103916,3.2542281212233957,1,2.473820415632483,2.8734303928013043,1
1e-64,147.36544595161894,260604241,37,314,207,155.58608578264298,154.3941473710548,154.81116577100451,154.80798611808714,0.65923566878980888,0.49549708847975471,-2.8702229299363049,0.94055529265485649,7.731451054027672,2.6184282293850227,2.130757301837829,1.6818250930835956,2.5796895105920621,0,1.9762645786418584,2.2852500250337995,0
1e-64,147.36544595161894,260604241,38,371,230,155.25638096344491,154.12589395379521,154.97748698645202,154.97479519478631,0.61994609164420489,0.41848081122222347,-2.6246630727762801,0.82886911782613493,11.309914250759229,2.6184282293850227,2.5175508247829126,1.9745757225140697,3.0605259270517555,1,2.3306947682529007,2.7044068813129245,1
1e-64,147.36544595161894,260604241,39,425,251,155.22230694216029,154.14032254773713,155.11303247844825,155.11068230110331,0.59058823529411764,0.3652289575109654,-2.4411764705882346,0.74277335964744173,15.246168242574205,2.6184282293850227,2.8839867938887815,2.2535658779267358,3.5144077098508273,1,2.6670376818236381,3.100935905953925,0
1e-64,147.36544595161894,260604241,40,406,244,155.77237642770649,154.67294289563949,155.06740631762148,155.06494629178061,0.60098522167487689,0.38367580400912932,-2.50615763546798,0.77339391689745396,13.693280867324845,2.6184282293850227,2.7550556195737537,2.1576022459648936,3.3525089931826138,1,2.5494517513915467,2.9606594877559607,1
1e-64,147.36544595161894,260604241,41,386,236,155.40525551863675,154.2886483566638,155.01701782520865,155.01443050164372,0.6113989637305699,0.40260428890838534,-2.5712435233160611,0.80394053571691937,12.319376712789317,2.6184282293850227,2.6193385939789873,2.0526497963897334,3.1860273915682411,1,2.4243218546205898,2.8143553333373847,1
1e-64,147.36544595161894,260604241,42,339,217,154.98579703229774,153.82329319007584,154.88753874978909,154.88459323955934,0.64011799410029502,0.45718524198317917,-2.7507374631268431,0.88693895021580638,9.2814775587945437,2.6184282293850227,2.3004035838312866,1.8085239748148105,2.7922831928477629,1,2.1311312108545324,2.4696759568080409,0
1e-64,147.36544595161894,260604241,43,406,244,155.77237642770649,154.67294289563949,155.06740631762148,155.06494629178061,0.60098522167487689,0.38367580400912932,-2.50615763546798,0.77339391689745396,13.693280867324845,2.6184282293850227,2.7550556195737537,2.1576022459648936,3.3525089931826138,1,2.5494517513915467,2.9606594877559607,1
1e-64,147.36544595161894,260604241,44,399,241,155.26168885471645,154.15723880896164,155.05005767928685,155.04755454906874,0.60401002506265666,0.38912703973613144,-2.5250626566416035,0.78228241688773448,13.27667542791286,2.6184282293850227,2.7075546606155854,2.1192599700823855,3.2958493511487852,1,2.5051026043587781,2.9100067168723927,1
1e-64,147.36544595161894,260604241,45,380,234,156.0740617308094,154.95029681300579,155.00139250730558,154.99876438489932,0.61578947368421055,0.4107212150810774,-2.5986842105263155,0.81676492411325774,11.788421892480558,2.6184282293850227,2.5786234863005575,2.0242810900374568,3.1329658825636582,1,2.3878555602938256,2.7693914123072894,1
1e-64,147.36544595161894,260604241,46,425,251,155.22230694216029,154.14032254773713,155.11303247844825,155.11068230110331,0.59058823529411764,0.3652289575109654,-2.4411764705882346,0.74277335964744173,15.246168242574205,2.6184282293850227,2.8839867938887815,2.2535658779267358,3.5144077098508273,1,2.6670376818236381,3.100935905953925,0
1e-64,147.36544595161894,260604241,47,386,236,155.40525551863675,154.2886483566638,155.01701782520865,155.01443050164372,0.6113989637305699,0.40260428890838534,-2.5712435233160611,0.80394053571691937,12.319376712789317,2.6184282293850227,2.6193385939789873,2.0526497963897334,3.1860273915682411,1,2.4243218546205898,2.8143553333373847,1
1e-64,147.36544595161894,260604241,48,483,273,155.56703369246318,154.52893846884962,155.24067803889551,155.23860978583144,0.56521739130434778,0.32208495588501695,-2.2826086956521729,0.66795800431772667,19.991152787215054,2.6184282293850227,3.2775661681136032,2.5556792380710576,3.9994530981561489,1,3.0291405138899234,3.525991822337283,0
1e-64,147.36544595161894,260604241,49,329,213,155.16362076355014,153.98977823728342,154.85768578663942,154.85465088294424,0.64741641337386013,0.47162194760957488,-2.7963525835866254,0.90760004459443167,8.6519198251913263,2.6184282293850227,2.2325450710339036,1.7576403326122172,2.7074498094555901,1,2.0691143238816041,2.3959758181862032,0
1e-64,147.36544595161894,260604241,50,366,228,155.23366604474251,154.09834466626498,154.96395498023344,154.96122646558024,0.62295081967213117,0.42413569957579922,-2.6434426229508192,0.83759378639804904,10.977892179362726,2.6184282293850227,2.4836215683842213,1.9486758200360903,3.0185673167323523,1,2.2995286835057986,2.667714453262644,1
1e-64,147.36544595161894,260604241,51,446,259,155.26579014722861,154.20065420136316,155.16115172679244,155.15891208419896,0.58071748878923768,0.34812957432114039,-2.3794843049327348,0.71365149242785009,16.914665790577409,2.6184282293850227,3.026489670763286,2.3624684324000746,3.6905109091264974,1,2.7979775538461995,3.2550017876803725,0
1e-64,147.36544595161894,260604241,52,334,215,155.06501385322412,153.89690959874883,154.87272366400396,154.86973412515559,0.64371257485029942,0.46426650854258716,-2.773203592814371,0.89714189858193449,8.9651812316665502,2.6184282293850227,2.2664743274325954,1.7830485589115592,2.7499000959536315,1,2.1001112062629885,2.4328374486022022,0
1e-64,147.36544595161894,260604241,53,467,267,155.4717346538456,154.42218091330088,155.20706142809652,155.20492238984778,0.57173447537473232,0.33291592002964798,-2.3233404710920764,0.68715407370049952,18.623033936958482,2.6184282293850227,3.1689925476377905,2.4722449547054843,3.8657401405700966,1,2.9292181876936634,3.4087669075819176,0
1e-64,147.36544595161894,260604241,54,446,259,155.26579014722861,154.20065420136316,155.16115172679244,155.15891208419896,0.58071748878923768,0.34812957432114039,-2.3794843049327348,0.71365149242785009,16.914665790577409,2.6184282293850227,3.026489670763286,2.3624684324000746,3.6905109091264974,1,2.7979775538461995,3.2550017876803725,0
1e-64,147.36544595161894,260604241,55,427,252,155.63537725425087,154.55410914888677,155.11771632776069,155.11537714540751,0.5901639344262295,0.36448566101698099,-2.4385245901639339,0.74152212746641055,15.313792989726974,2.6184282293850227,2.8975584964482581,2.2657410038172605,3.5293759890792558,1,2.6801287752209051,3.1149882176756112,0
1e-64,147.36544595161894,260604241,56,391,238,155.4799528629656,154.36777576178463,155.02985497196934,155.02730069216426,0.60869565217391308,0.39764693826845421,-2.5543478260869561,0.79602673267633683,12.660029686011086,2.6184282293850227,2.653267850377679,2.0787974961001927,3.2277382046551653,1,2.4555732147578286,2.8509624859975293,1
1e-64,147.36544595161894,260604241,57,443,258,155.49453082039895,154.42651406791163,155.15441769461111,155.15216290222401,0.58239277652370203,0.35100345557652135,-2.3899548532731369,0.71859510677490746,16.616902797825396,2.6184282293850227,3.0061321169240709,2.3479814898939098,3.664282743954232,1,2.7796402754828407,3.2326239583653011,0
1e-64,147.36544595161894,260604241,58,375,232,156.03171613748989,154.90329063487528,154.98818227556879,154.98551915814929,0.6186666666666667,0.4160845763666397,-2.6166666666666663,0.82514752649646961,11.45477992740819,2.6184282293850227,2.5446942299018658,1.9982527805244992,3.0911356792792324,1,2.3566452863526215,2.7327431734511101,1
1e-64,147.36544595161894,260604241,59,366,228,155.23366604474251,154.09834466626498,154.96395498023344,154.96122646558024,0.62295081967213117,0.42413569957579922,-2.6434426229508192,0.83759378639804904,10.977892179362726,2.6184282293850227,2.4836215683842213,1.9486758200360903,3.0185673167323523,1,2.2995286835057986,2.667714453262644,1
1e-64,147.36544595161894,260604241,60,407,244,155.07861272604399,153.98164225065463,155.06986030658305,155.06740631762148,0.59950859950859947,0.3810285324964226,-2.496928746928746,0.76905092618259108,13.902170331255634,2.6184282293850227,2.7618414708534917,2.1598483031221098,3.3638346385848736,1,2.5546753063088037,2.9690076353981798,1
1e-64,147.36544595161894,260604241,61,386,236,155.40525551863675,154.2886483566638,155.01701782520865,155.01443050164372,0.6113989637305699,0.40260428890838534,-2.5712435233160611,0.80394053571691937,12.319376712789317,2.6184282293850227,2.6193385939789873,2.0526497963897334,3.1860273915682411,1,2.4243218546205898,2.8143553333373847,1
1e-64,147.36544595161894,260604241,62,361,226,155.2254096040796,154.08514398821737,154.95023734400465,154.94747109051175,0.62603878116343492,0.42998728422182714,-2.6627423822714675,0.84653592941148981,10.648257814544666,2.6184282293850227,2.4496923119855296,1.9228392135113643,2.9765454104596949,1,2.2683843810322659,2.6310002429387933,1
1e-64,147.36544595161894,260604241,63,376,232,155.29293452488514,154.16717569209769,154.9908383196269,154.98818227556879,0.61702127659574468,0.41301312373639665,-2.6063829787234036,0.820355948114047,11.644230018377376,2.6184282293850227,2.5514800811816043,2.0005383775733261,3.1024217847898825,1,2.3618824482809386,2.74107771408227,1
1e-64,147.36544595161894,260604241,64,440,257,155.72845333270067,154.65752489037783,155.14763800762572,155.14536785909118,0.58409090909090911,0.35392830302886513,-2.4005681818181812,0.72360608918030711,16.321359522750686,2.6184282293850227,2.9857745630848562,2.3335030296227286,3.6380460965469839,1,2.7613059161427906,3.2102432100269218,0
1e-64,147.36544595161894,260604241,65,422,250,155.48220588884772,154.39712927347861,155.10596531122516,155.1035984462149,0.59241706161137442,0.36844124618210361,-2.4526066350710898,0.74816534860524331,14.958665895942097,2.6184282293850227,2.8636292400495664,2.2391806478994423,3.4880778321996906,1,2.6487354061567605,3.0785230739423723,0
1e-64,147.36544595161894,260604241,66,361,226,155.2254096040796,154.08514398821737,154.95023734400465,154.94747109051175,0.62603878116343492,0.42998728422182714,-2.6627423822714675,0.84653592941148981,10.648257814544666,2.6184282293850227,2.4496923119855296,1.9228392135113643,2.9765454104596949,1,2.2683843810322659,2.6310002429387933,1
1e-64,147.36544595161894,260604241,67,399,241,155.26168885471645,154.15723880896164,155.05005767928685,155.04755454906874,0.60401002506265666,0.38912703973613144,-2.5250626566416035,0.78228241688773448,13.27667542791286,2.6184282293850227,2.7075546606155854,2.1192599700823855,3.2958493511487852,1,2.5051026043587781,2.9100067168723927,1
1e-64,147.36544595161894,260604241,68,343,219,155.71678277295084,154.55683102123089,154.89923478955228,154.89632357934482,0.63848396501457727,0.45398478942551268,-2.7405247813411076,0.88228447322390413,9.4294145593314216,2.6184282293850227,2.3275469889502403,1.8317628548504712,2.8233311230500093,1,2.156930937125896,2.4981630407745845,0
1e-64,147.36544595161894,260604241,69,399,241,155.26168885471645,154.15723880896164,155.05005767928685,155.04755454906874,0.60401002506265666,0.38912703973613144,-2.5250626566416035,0.78228241688773448,13.27667542791286,2.6184282293850227,2.7075546606155854,2.1192599700823855,3.2958493511487852,1,2.5051026043587781,2.9100067168723927,1
1e-64,147.36544595161894,260604241,70,409,245,155.48468788700572,154.38852702726268,155.07475029187722,155.07230828822168,0.59902200488997559,0.3801581610929235,-2.4938875305623469,0.76761926261774693,13.971817678489938,2.6184282293850227,2.7754131734129683,2.1719139513976979,3.3789123954282387,1,2.5677287247642178,2.9830976220617189,1
1e-64,147.36544595161894,260604241,71,366,228,155.23366604474251,154.09834466626498,154.96395498023344,154.96122646558024,0.62295081967213117,0.42413569957579922,-2.6434426229508192,0.83759378639804904,10.977892179362726,2.6184282293850227,2.4836215683842213,1.9486758200360903,3.0185673167323523,1,2.2995286835057986,2.667714453262644,1
1e-64,147.36544595161894,260604241,72,438,256,155.31099201217719,154.23940881648426,155.14309254525406,155.14081204255532,0.58447488584474883,0.35459130596387489,-2.4029680365296797,0.72473912240318583,16.255392347228973,2.6184282293850227,2.9722028605253796,2.3212508273350929,3.6231548937156663,1,2.7481882981561725,3.1962174228945868,0
1e-64,147.36544595161894,260604241,73,454,262,155.24553841403198,154.18666189437101,155.17889055112983,155.17669033022023,0.5770925110132159,0.34195052514103963,-2.356828193832599,0.70295567428749106,17.580779048673943,2.6184282293850227,3.0807764810011924,2.403806645766231,3.7577463162361537,1,2.8478083149228426,3.3137446470795422,0
1e-64,147.36544595161894,260604241,74,496,278,155.90596748163199,154.87627636115596,155.26718315827551,155.26516905890381,0.56048387096774188,0.314326547342,-2.2530241935483861,0.65403989707055854,21.060130359947944,2.6184282293850227,3.3657822347502013,2.6248460798718183,4.1067183896285844,0,3.1108010994042661,3.6207633700961366,0
1e-64,147.36544595161894,260604241,75,432,254,155.79730354543457,154.71976974509519,155.12933086018137,155.127018720423,0.58796296296296291,0.36064190635517263,-2.4247685185185177,0.73503035799862204,15.670278187943609,2.6184282293850227,2.9314877528469494,2.2923586217390484,3.5706168839548504,1,2.7115418500730417,3.1514336556208571,0
1e-64,147.36544595161894,260604241,76,334,215,155.06501385322412,153.89690959874883,154.87272366400396,154.86973412515559,0.64371257485029942,0.46426650854258716,-2.773203592814371,0.89714189858193449,8.9651812316665502,2.6184282293850227,2.2664743274325954,1.7830485589115592,2.7499000959536315,1,2.1001112062629885,2.4328374486022022,0
1e-64,147.36544595161894,260604241,77,399,241,155.26168885471645,154.15723880896164,155.05005767928685,155.04755454906874,0.60401002506265666,0.38912703973613144,-2.5250626566416035,0.78228241688773448,13.27667542791286,2.6184282293850227,2.7075546606155854,2.1192599700823855,3.2958493511487852,1,2.5051026043587781,2.9100067168723927,1
1e-64,147.36544595161894,260604241,78,406,244,155.77237642770649,154.67294289563949,155.06740631762148,155.06494629178061,0.60098522167487689,0.38367580400912932,-2.50615763546798,0.77339391689745396,13.693280867324845,2.6184282293850227,2.7550556195737537,2.1576022459648936,3.3525089931826138,1,2.5494517513915467,2.9606594877559607,1
1e-64,147.36544595161894,260604241,79,343,219,155.71678277295084,154.55683102123089,154.89923478955228,154.89632357934482,0.63848396501457727,0.45398478942551268,-2.7405247813411076,0.88228447322390413,9.4294145593314216,2.6184282293850227,2.3275469889502403,1.8317628548504712,2.8233311230500093,1,2.156930937125896,2.4981630407745845,0
1e-64,147.36544595161894,260604241,80,412,246,155.20346675149005,154.11054135720534,155.0820407251399,155.0796164815284,0.59708737864077666,0.37670744357157782,-2.4817961165048534,0.76192488323560492,14.252779025228024,2.6184282293850227,2.7957707272521835,2.1862337800078024,3.4053076744965645,1,2.5860084935963319,3.005532960908035,1
1e-64,147.36544595161894,260604241,81,391,238,155.4799528629656,154.36777576178463,155.02985497196934,155.02730069216426,0.60869565217391308,0.39764693826845421,-2.5543478260869561,0.79602673267633683,12.660029686011086,2.6184282293850227,2.653267850377679,2.0787974961001927,3.2277382046551653,1,2.4555732147578286,2.8509624859975293,1
1e-64,147.36544595161894,260604241,82,440,257,155.72845333270067,154.65752489037783,155.14763800762572,155.14536785909118,0.58409090909090911,0.35392830302886513,-2.4005681818181812,0.72360608918030711,16.321359522750686,2.6184282293850227,2.9857745630848562,2.3335030296227286,3.6380460965469839,1,2.7613059161427906,3.2102432100269218,0
1e-64,147.36544595161894,260604241,83,470,268,155.27457703883317,154.22768825198011,155.2134512261953,155.21132582688298,0.57021276595744685,0.3303714405081557,-2.3138297872340425,0.68266906247073478,18.932271800566038,2.6184282293850227,3.1893501014770052,2.4868415340036836,3.8918586689503267,1,2.947593195777086,3.4311070071769243,0
1e-64,147.36544595161894,260604241,84,474,270,156.12765801562094,155.08180401330233,155.22190793621351,155.21980045387397,0.569620253164557,0.32938324475869396,-2.3101265822784809,0.68092313276201555,19.054325423577136,2.6184282293850227,3.2164935065959583,2.5117240914522778,3.9212629217396389,1,2.9739585669155986,3.4590284462763181,0
1e-64,147.36544595161894,260604241,85,417,248,155.3381198365731,154.24915824374847,155.09407456470365,155.0916793539777,0.59472422062350117,0.37251347682631436,-2.4670263788968816,0.75496466972682419,14.604969702264038,2.6184282293850227,2.8296999836508747,2.2126780678583939,3.4467218994433555,1,2.6173619197215814,3.042038047580168,1
1e-64,147.36544595161894,260604241,86,358,225,155.60983804049951,154.46566028371942,154.94191552066715,154.93912611857959,0.62849162011173187,0.4346643520684344,-2.6780726256983236,0.85362006049388761,10.394474556298215,2.6184282293850227,2.4293347581463145,1.9087978478645866,2.9498716684280426,1,2.2502004407031526,2.6084690755894764,0
