alpha_label,b,seed,path,tau,successes,evidence_at_stop,evidence_previous,threshold_at_stop,threshold_previous,p_hat,k_hat,lambda_hat,sigma_hat2,v_hat,target,center,lower_95,upper_95,covers_95,lower_50,upper_50,covers_50
exp(-10000),10000,260604241,31,26445,15818,10011.963147950068,10010.867641312878,10011.876007377678,10011.87596956406,0.59814709775004726,0.37859569476082694,-2.4884193609377947,0.76504450348801623,14.098070765433931,2.6184282293850227,2.6444999999999999,2.570908452729511,2.7180915472704887,1,2.6191746650823466,2.6698253349176531,0
exp(-10000),10000,260604241,32,26512,15844,10012.232643497677,10011.138024864893,10011.878537638284,10011.878499920227,0.59761617380808696,0.37764908884647241,-2.4851010863005429,0.76348169001173927,14.175334064503696,2.6184282293850227,2.6511999999999998,2.5774070721014719,2.7249929278985277,1,2.6258053632122245,2.6765946367877751,0
exp(-10000),10000,260604241,33,25696,15528,10012.320450029658,10011.214715351176,10011.847276713112,10011.847237797307,0.60429638854296386,0.38964509846005829,-2.5268524283935236,0.7831233058702709,13.238003653832703,2.6184282293850227,2.5695999999999999,2.4982885381552187,2.6409114618447811,1,2.5450593194236211,2.5941406805763787,0
exp(-10000),10000,260604241,34,26049,15665,10012.222577941027,10011.12170320806,10011.860920227742,10011.86088183929,0.60136665514990983,0.38436111090410485,-2.5085415946869358,0.77451538182705226,13.639916994257025,2.6184282293850227,2.6049000000000002,2.5325141039627717,2.6772858960372288,1,2.5799895703589542,2.6298104296410463,1
exp(-10000),10000,260604241,35,25681,15522,10012.022246419539,10010.916314296685,10011.846692816951,10011.846653878416,0.60441571589891363,0.38986107419569094,-2.5275982243682096,0.78347367097938092,13.221927794390187,2.6184282293850227,2.5680999999999998,2.4968318506257239,2.6393681493742758,1,2.5435742247063926,2.592625775293607,0
exp(-10000),10000,260604241,36,25941,15623,10012.00125285899,10010.898908217794,10011.85676573646,10011.856727188189,0.60225126248024363,0.385952787204001,-2.514070390501522,0.77711558963691918,13.517085990757003,2.6184282293850227,2.5941000000000001,2.5220407679687922,2.666159232031208,1,2.5693019864673907,2.6188980135326094,1
exp(-10000),10000,260604241,37,26390,15797,10012.378272897025,10011.282012791962,10011.873925502481,10011.873887610058,0.59859795377036751,0.37940046505862168,-2.4912372110647962,0.76637141932023489,14.032844841002955,2.6184282293850227,2.6389999999999998,2.5655788888711815,2.7124211111288181,1,2.6137333179104223,2.6642666820895773,1
exp(-10000),10000,260604241,38,25972,15635,10011.956082812865,10010.85416467263,10011.857959996451,10011.857921494189,0.60199445556753428,0.38549037743773545,-2.5124653472970886,0.77636082939679585,13.552611536667399,2.6184282293850227,2.5972,2.5250461372267763,2.6693538627732236,1,2.5723694208355492,2.6220305791644507,1
exp(-10000),10000,260604241,39,26795,15953,10012.254090030961,10011.163233204445,10011.889155082188,10011.889117762488,0.59537227094607204,0.37366128344956001,-2.4710766934129498,0.75687382376830137,14.507386517403386,2.6184282293850227,2.6795,2.6048477877739056,2.7541522122260944,1,2.6538096544767482,2.7051903455232518,0
exp(-10000),10000,260604241,40,25995,15644,10012.101304582351,10010.999696151957,10011.858845139574,10011.858806671378,0.60180804000769383,0.3851548876546394,-2.5113002500480861,0.77581290107212775,13.578467490279753,2.6184282293850227,2.5994999999999999,2.5272773417049446,2.6717226582950553,1,2.5746457459748369,2.624354254025163,1
exp(-10000),10000,260604241,41,26335,15776,10012.815816566965,10011.71880041761,10011.871839284036,10011.871801312478,0.59905069299411429,0.38020944813240798,-2.4940668312132139,0.76770367576896814,13.967700224781508,2.6184282293850227,2.6335000000000002,2.5602495083748251,2.7067504916251752,1,2.608292033839541,2.6587079661604593,1
exp(-10000),10000,260604241,42,26366,15788,10012.858813474035,10011.762213411368,10011.873015687792,10011.872977760879,0.59880148676325573,0.37976404511393597,-2.4925092922703476,0.76697037256595657,14.003514769207195,2.6184282293850227,2.6366000000000001,2.563255657797693,2.7099443422023071,1,2.611359736688764,2.6618402633112361,1
exp(-10000),10000,260604241,43,25626,15501,10012.754064544068,10011.647342299731,10011.844548942736,10011.844509920629,0.60489346757199725,0.39072637417248374,-2.530584172324982,0.78487623617766367,13.157791442393108,2.6184282293850227,2.5626000000000002,2.4915049129705613,2.6336950870294391,1,2.5381337812996052,2.5870662187003952,0
exp(-10000),10000,260604241,44,26093,15682,10012.137436579278,10011.037164910051,10011.862607862386,10011.862569538665,0.60100410071666732,0.38370970898629048,-2.5062756294791702,0.77344942769386771,13.690633914354073,2.6184282293850227,2.6093000000000002,2.5367796536059091,2.6818203463940913,1,2.5843433014538468,2.6342566985461535,1
exp(-10000),10000,260604241,45,26357,15784,10011.923291682195,10010.826603603182,10011.872674293763,10011.872636353899,0.59885419433167664,0.37985822710028438,-2.4928387145729785,0.76712547272668719,13.995931011299174,2.6184282293850227,2.6356999999999999,2.562375520706123,2.7090244792938769,1,2.6104665721858704,2.6609334278141294,1
exp(-10000),10000,260604241,46,25990,15642,10011.991176588786,10010.889503648314,10011.858652783792,10011.858614308196,0.60184686417853017,0.38522474707921456,-2.511542901115813,0.77592701976041123,13.573077825980992,2.6184282293850227,2.5990000000000002,2.5267916766995784,2.671208323300422,1,2.5741506791302555,2.6238493208697449,1
exp(-10000),10000,260604241,47,25987,15641,10012.285093089096,10011.183368645263,10011.85853735256,10011.858498872522,0.60187786200792703,0.38528052845996447,-2.5117366375495433,0.77601813263168684,13.568776419845252,2.6184282293850227,2.5987,2.5265031192751093,2.6708968807248907,1,2.5738546169066492,2.6235453830933508,1
exp(-10000),10000,260604241,48,25884,15601,10012.219341881497,10011.116206704208,10011.854566109896,10011.854527476737,0.60272755370112807,0.38681113204610945,-2.5170472106320498,0.77851520547342257,13.451484231707187,2.6184282293850227,2.5884,2.5165158412768713,2.6602841587231287,1,2.5636622351009186,2.6131377648990814,0
exp(-10000),10000,260604241,49,26198,15723,10012.765701204598,10011.666834471202,10011.866623701642,10011.866585531518,0.6001603175814948,0.38219580506926476,-2.5010019848843421,0.77096802940798725,13.809521199784394,2.6184282293850227,2.6198000000000001,2.546965456668917,2.6926345433310832,1,2.59473517568459,2.6448648243154103,1
exp(-10000),10000,260604241,50,26872,15983,10012.962279737023,10011.872413696439,10011.892024524615,10011.891987311852,0.59478267341470681,0.37261693508994576,-2.4673917088419168,0.7551368846031572,14.596136495578554,2.6184282293850227,2.6871999999999998,2.612319790806251,2.7620802091937486,1,2.66143119302594,2.7129688069740596,0
exp(-10000),10000,260604241,51,26162,15709,10012.64405364997,10011.544702634921,10011.865248658454,10011.865210435808,0.60045103585352799,0.38271707261103777,-2.5028189740845495,0.77182306300987102,13.768424372855947,2.6184282293850227,2.6162000000000001,2.5434739144088123,2.6889260855911878,1,2.5911724996530228,2.6412275003469774,1
exp(-10000),10000,260604241,52,25905,15609,10011.946411018693,10010.843574167497,10011.855377061651,10011.855338459809,0.60254777070063692,0.38648702609607,-2.5159235668789801,0.77798693306116418,13.47620297056968,2.6184282293850227,2.5905,2.5185498236480552,2.6624501763519448,1,2.5657395162069392,2.6152604837930609,0
exp(-10000),10000,260604241,53,26629,15889,10012.060753172669,10010.967701754034,10011.882940859368,10011.882903307029,0.5966803109392016,0.3759833547325348,-2.4792519433700093,0.76072627921560987,14.312732793389351,2.6184282293850227,2.6629,2.5887503043584106,2.7370496956415895,1,2.6373825873919579,2.6884174126080422,0
exp(-10000),10000,260604241,54,26318,15769,10012.045183651988,10010.947965577659,10011.871193571356,10011.871155575271,0.59917166957975532,0.38042576121483351,-2.4948229348734703,0.76805963344119199,13.950352636050823,2.6184282293850227,2.6318000000000001,2.5585950102892223,2.705004989710778,1,2.6066076925838431,2.6569923074161572,1
exp(-10000),10000,260604241,55,26243,15740,10012.035256604511,10010.93702544983,10011.868339851024,10011.868301746352,0.5997789886826963,0.38151260361256378,-2.4986186792668512,0.76984636161811548,13.863643819150907,2.6184282293850227,2.6242999999999999,2.5513228687628522,2.6972771312371475,1,2.5991861063741832,2.6494138936258165,1
exp(-10000),10000,260604241,56,26550,15859,10012.851045767495,10011.756913136109,10011.879969871305,10011.87993220723,0.59732580037664784,0.37713186613060246,-2.4832862523540484,0.76262684354377308,14.217799894681677,2.6184282293850227,2.6549999999999998,2.5810966219877001,2.7289033780122995,1,2.6295673536007036,2.680432646399296,0
exp(-10000),10000,260604241,57,26119,15692,10012.012237798208,10010.912324596913,10011.86360376395,10011.863565478377,0.60078869788276734,0.38332295408699446,-2.5049293617672954,0.77281604623776057,13.720870068092824,2.6184282293850227,2.6118999999999999,2.5392996161506889,2.6845003838493109,1,2.5869157578644728,2.636884242135527,1
exp(-10000),10000,260604241,58,26881,15986,10012.151214011361,10011.061495154359,10011.892359377191,10011.892322176886,0.59469513782969385,0.37246200714301408,-2.4668446114355862,0.75487898441731816,14.609366932478791,2.6184282293850227,2.6880999999999999,2.6131858615029659,2.7630141384970339,1,2.6623195168076639,2.713880483192336,0
exp(-10000),10000,260604241,59,26331,15774,10012.003324712256,10010.90628344626,10011.871687389148,10011.87164941182,0.59906574000227863,0.3802363497289224,-2.494160875014241,0.76774795041998556,13.965541171730042,2.6184282293850227,2.6331000000000002,2.5598551699299472,2.7063448300700532,1,2.6078939821717197,2.6583060178282807,1
exp(-10000),10000,260604241,60,26673,15906,10012.157693367775,10011.065223566162,10011.884591767743,10011.884554277349,0.59633337082442917,0.37536676389486651,-2.4770835676526817,0.75970460609907509,14.36406331623369,2.6184282293850227,2.6673,2.5930174598393707,2.7415825401606293,1,2.6417368711098379,2.6928631288901621,0
exp(-10000),10000,260604241,61,26237,15738,10012.609350991263,10011.511018250603,10011.868111201202,10011.868073087813,0.59983992072264358,0.3816217307996822,-2.4989995045165219,0.77002560186572799,13.854979074008911,2.6184282293850227,2.6236999999999999,2.5507456775959203,2.6966543224040795,1,2.5985939556633744,2.6488060443366255,1
exp(-10000),10000,260604241,62,25933,15620,10012.188402948708,10011.085941911051,10011.85645730867,10011.856418748504,0.60232136659854241,0.38607906539732034,-2.5145085412408896,0.77732161305881264,13.50740692015939,2.6184282293850227,2.5933000000000002,2.5212665720251,2.6653334279749004,1,2.5685108665139786,2.6180891334860217,0
exp(-10000),10000,260604241,63,25617,15497,10011.854576370812,10010.747760941624,10011.844197688952,10011.844158653135,0.60494983799820434,0.39082853481558388,-2.5309364874887765,0.78504170567299214,13.150247777247317,2.6184282293850227,2.5617000000000001,2.490625296118647,2.6327747038813532,1,2.5372407958287337,2.5861592041712664,0
exp(-10000),10000,260604241,64,26980,16024,10012.116205533142,10011.027788544494,10011.896035374128,10011.895998310321,0.5939214232765011,0.37109400317024249,-2.4620088954781312,0.75259919715530066,14.72692048365346,2.6184282293850227,2.698,2.6227850689067713,2.7732149310932286,0,2.6721160039244332,2.7238839960755667,0
exp(-10000),10000,260604241,65,26341,15778,10012.246968254693,10011.150053146572,10011.872067083119,10011.872029120208,0.59899016741961197,0.38010124779828758,-2.4936885463725744,0.76752558165556728,13.976388800521537,2.6184282293850227,2.6341000000000001,2.5608267292669327,2.7073732707330675,1,2.6088841947797863,2.6593158052202139,1
exp(-10000),10000,260604241,66,26157,15707,10012.528232441713,10011.428817615562,10011.865057530609,10011.865019300656,0.60048935275452076,0.38278580236425097,-2.5030584547157542,0.77193575021048189,13.763018407710687,2.6184282293850227,2.6156999999999999,2.5429881932134291,2.6884118067865708,1,2.59067741347156,2.6407225865284398,1
exp(-10000),10000,260604241,67,25686,15524,10012.121477632816,10011.015611346042,10011.846887486889,10011.846848555933,0.60437592462820211,0.38978904763812255,-2.5273495289262624,0.78335683927434818,13.227285979463725,2.6184282293850227,2.5686,2.4973174113828245,2.6398825886171755,1,2.5440692556756286,2.5931307443243714,0
exp(-10000),10000,260604241,68,25403,15414,10012.599169473744,10011.48933540701,10011.835809101483,10011.835769736828,0.60677872692201706,0.39415026451496848,-2.542367043262606,0.79040776593084194,12.90820136189611,2.6184282293850227,2.5402999999999998,2.4698824425438142,2.6107175574561854,0,2.5160669420904247,2.5645330579095749,0
exp(-10000),10000,260604241,69,26123,15694,10012.821860869388,10011.721973355103,10011.863756891582,10011.863718611872,0.60077326493894267,0.38329525172719014,-2.5048329058683914,0.77277066441672027,13.723039377237205,2.6184282293850227,2.6122999999999998,2.5396938772124411,2.6849061227875586,1,2.5873137829021489,2.6372862170978508,1
exp(-10000),10000,260604241,70,26668,15904,10012.024870540967,10010.932339013369,10011.88440430172,10011.884366804297,0.59637018149092547,0.37543216103723437,-2.4773136343182838,0.75981301144108193,14.358606920356969,2.6184282293850227,2.6667999999999998,2.5925315698246658,2.7410684301753339,1,2.6412417268319488,2.6923582731680509,0
exp(-10000),10000,260604241,71,26015,15652,10012.543450029278,10011.442099432788,10011.859614192908,10011.859575754284,0.60165289256198351,0.38487578128115618,-2.5103305785123964,0.77535684716517217,13.60003030011139,2.6184282293850227,2.6015000000000001,2.5292200191214262,2.673779980878574,1,2.5766260193393773,2.626373980660623,1
exp(-10000),10000,260604241,72,26121,15693,10012.41704609137,10011.317145734485,10011.863680330698,10011.863642048056,0.60078098082002984,0.38330910172242144,-2.5048811301251859,0.77279335362328683,13.721954755807646,2.6184282293850227,2.6120999999999999,2.5394967465371812,2.6847032534628186,1,2.5871147703336237,2.637085229666376,1
exp(-10000),10000,260604241,73,26533,15852,10012.057647438185,10010.96331578944,10011.879329389038,10011.87929170083,0.59744469151622503,0.37734359655667227,-2.484029321976406,0.76297686311524227,14.2003946713365,2.6184282293850227,2.6533000000000002,2.5794418715593586,2.7271581284406419,1,2.6278829255053537,2.6787170744946467,0
exp(-10000),10000,260604241,74,25817,15575,10012.253796731049,10011.149737679692,10011.851974382627,10011.851935649209,0.60328465739628923,0.38781631470469263,-2.5205291087268069,0.78015193586561171,13.37522095704913,2.6184282293850227,2.5817000000000001,2.5100199047683467,2.6533800952316535,1,2.5570324602348879,2.6063675397651123,0
exp(-10000),10000,260604241,75,26660,15901,10012.168050054728,10011.075407147013,10011.884104282966,10011.884066774293,0.59643660915228802,0.37555018942440838,-2.4777288072017996,0.7600086342517598,14.348766559449986,2.6184282293850227,2.6659999999999999,2.5917570233181078,2.7402429766818921,1,2.640450486238024,2.6915495137619758,0
exp(-10000),10000,260604241,76,26990,16028,10012.401822734268,10011.313526726539,10011.896405936644,10011.896368886572,0.59384957391626525,0.37096709235769793,-2.4615598369766571,0.75238746785056065,14.737892857904765,2.6184282293850227,2.6989999999999998,2.623757054471902,2.7742429455280977,0,2.6731063632119882,2.7248936367880114,0
exp(-10000),10000,260604241,77,26077,15676,10012.493381692742,10011.392879322077,10011.861994506544,10011.86195615931,0.6011427694903555,0.38395879056995597,-2.5071423093147214,0.7738571485568444,13.671209976794865,2.6184282293850227,2.6076999999999999,2.5352311169156581,2.6801688830843418,1,2.5827610117154691,2.6326389882845307,1
exp(-10000),10000,260604241,78,26486,15834,10012.284022853954,10011.189054406421,10011.87755650613,10011.877518751047,0.59782526617835841,0.37802174820108564,-2.4864079136147397,0.76409720037767381,14.144846856392631,2.6184282293850227,2.6486000000000001,2.5748864688650333,2.7223135311349669,1,2.6232326863179773,2.6739673136820228,0
exp(-10000),10000,260604241,79,26172,15713,10012.876176100186,10011.776952646387,10011.865630804592,10011.86559259655,0.60037444597279532,0.38257971022849557,-2.5023402873299703,0.77159781293293428,13.77923751883813,2.6184282293850227,2.6172,2.5444453619972029,2.689954638002797,1,2.5921626738046268,2.6422373261953731,1
exp(-10000),10000,260604241,80,25961,15631,10012.435932497743,10011.333846603782,10011.857536390013,10011.857497871437,0.6020954508686106,0.38567219800846436,-2.5130965679288155,0.77665766593171237,13.538627347121825,2.6184282293850227,2.5960999999999999,2.5239833726227494,2.6682166273772503,1,2.5712822347918904,2.6209177652081093,1
exp(-10000),10000,260604241,81,26141,15701,10012.876418112643,10011.776773477122,10011.864445675905,10011.864407422554,0.60062736697142416,0.38303341180951922,-2.5039210435714003,0.77234162645691362,13.743567053664814,2.6184282293850227,2.6141000000000001,2.541439593390828,2.6867604066091721,1,2.5890951020072102,2.63910489799279,1
exp(-10000),10000,260604241,82,26052,15666,10011.930377825702,10010.82955441931,10011.861035384258,10011.860997000227,0.60133578995854442,0.38430563403292267,-2.5083486872409022,0.77442464030085034,13.644226131017719,2.6184282293850227,2.6052,2.532802670751924,2.6775973292480759,1,2.580285635805263,2.6301143641947369,1
exp(-10000),10000,260604241,83,26157,15707,10012.528232441713,10011.428817615562,10011.865057530609,10011.865019300656,0.60048935275452076,0.38278580236425097,-2.5030584547157542,0.77193575021048189,13.763018407710687,2.6184282293850227,2.6156999999999999,2.5429881932134291,2.6884118067865708,1,2.59067741347156,2.6407225865284398,1
exp(-10000),10000,260604241,84,26176,15714,10011.89331744489,10010.794183175847,10011.865783622166,10011.865745419962,0.60032090464547683,0.38248369947451444,-2.5020056540342295,0.7714403445987279,13.786802486859454,2.6184282293850227,2.6175999999999999,2.5448253931495923,2.6903746068504075,1,2.5925558018502728,2.6426441981497271,1
exp(-10000),10000,260604241,85,25915,15613,10012.160917991612,10011.058210861445,10011.85576299813,10011.855724411183,0.6024696121937102,0.38634616700720092,-2.5154350762106881,0.77775726050407024,13.486965615638562,2.6184282293850227,2.5914999999999999,2.5195210982102441,2.6634789017897558,1,2.5667296308143879,2.616270369185612,0
exp(-10000),10000,260604241,86,26390,15797,10012.378272897025,10011.282012791962,10011.873925502481,10011.873887610058,0.59859795377036751,0.37940046505862168,-2.4912372110647962,0.76637141932023489,14.032844841002955,2.6184282293850227,2.6389999999999998,2.5655788888711815,2.7124211111288181,1,2.6137333179104223,2.6642666820895773,1
exp(-10000),10000,260604241,87,25977,15637,10012.065589118329,10010.96373556425,10011.858152485527,10011.858113990676,0.60195557608653805,0.38542039454588017,-2.5122223505408621,0.77624655497281192,13.557999414485304,2.6184282293850227,2.5977000000000001,2.5255317961691297,2.6698682038308705,1,2.572864485593644,2.6225355144063562,1
