replicates,standardized_mean,variance_ratio,ks_distance,gaussian_95_coverage,coverage_wilson_low,coverage_wilson_high,skewness,excess_kurtosis,alpha,alpha_label,b,mean_tau,mean_tau_over_b,target_inverse_klinf,centering_relative_error,q025_tau,q975_tau
3000,-0.11693526487346036,0.8714501818719924,0.131239923531712,0.9676666666666667,0.9607148392773621,0.973422344214883,1.0300708763152175,1.011136566031249,0.01,1e-2,4.605170185988092,162.59866666666667,35.30785184907976,38.22535036929296,-0.07632365673636504,24.0,419.0
3000,-0.09711492825990005,0.9411662063112801,0.09880912496839722,0.9656666666666667,0.958532472064013,0.9716098268231333,0.8420601355204238,0.7501881307267113,0.001,1e-3,6.907755278982137,250.38533333333334,36.24698953872434,38.22535036929296,-0.051755204633987285,51.0,565.0500000000002
3000,-0.0943987315195527,0.9396268852742801,0.08901501799493305,0.9693333333333334,0.9625383236081206,0.9749279303883736,0.6585156249941286,0.29041103706009164,0.0001,1e-4,9.210340371976184,336.7296666666667,36.55995903161367,38.22535036929296,-0.043567719369215364,92.97500000000001,687.0500000000002
